step,pos_x,pos_y,pos_z,target_x,target_y,target_z,error,action_0,action_1,action_2,action_3
149,0.6648539141102522,0.05309167738608914,0.06187441682145877,-0.5586685113330687,1.392080994211505,1.0,2.0420526746265333,9440.3,9440.3,9440.3,9440.3
150,0.665539142791701,0.02606412794629923,0.06192615285145267,-0.5768613259185452,1.3846411125845925,1.0,2.066221888022773,9440.3,9440.3,9440.3,9440.3
151,0.6672050262393372,-0.0006502837183865689,0.06212474980912805,-0.5949550920449791,1.3769634847917174,1.0,2.0905687848757046,9440.3,9440.3,9440.3,9440.3
152,0.6699348376215543,-0.027003254332003335,0.062168086865733066,-0.6129467029697744,1.369049429099798,1.0,2.115248647180797,9440.3,9440.3,9440.3,9440.3
153,0.673823298861566,-0.05303581729200161,0.06159789901552173,-0.6308330694906255,1.3609003043709835,1.0,2.1405471493890005,9440.3,9440.3,9440.3,9440.3
154,0.6785878560811334,-0.07863396321580564,0.06192593807090588,-0.6486111204759415,1.3525175098293345,1.0,2.165556419915577,9440.3,9440.3,9440.3,9440.3
155,0.6843619297657382,-0.10379898662049988,0.06211749924592369,-0.6662778033921664,1.3439024848205727,1.0,2.1908196695342643,9440.3,9440.3,9440.3,9440.3
156,0.6911907528049325,-0.12847031748656446,0.06195909817168731,-0.683830084827905,1.3350567085649434,1.0,2.216419272928873,9440.3,9440.3,9440.3,9440.3
157,0.6989835668639421,-0.1525744073512099,0.061805087282821074,-0.7012649510147675,1.3259816999032286,1.0,2.2421047630227533,9440.3,9440.3,9440.3,9440.3
158,0.7076808023778768,-0.17607302893655213,0.061942897614480956,-0.7185794083448424,1.316679017035958,1.0,2.267703240457588,9440.3,9440.3,9440.3,9440.3
159,0.7172891475068076,-0.19892805273283612,0.06191039561381906,-0.7357704838847049,1.3071502572558624,1.0,2.2933962313685514,9440.3,9440.3,9440.3,9440.3
160,0.7277652556311841,-0.2210972502582588,0.06202748406709355,-0.7528352258858741,1.2973970566736173,1.0,2.3190073709884085,9440.3,9440.3,9440.3,9440.3
161,0.739134556033941,-0.24253338614096417,0.06194294434302215,-0.7697707042916413,1.2874210899369136,1.0,2.344676272575126,9440.3,9440.3,9440.3,9440.3
